timestamp,user,device,ip_address,alert_type,severity,source,root_cause,incident_id
2026-08-07 12:21:02,mei.o,WIN10-169,10.15.89.105,outbound_connection,high,Proxy,insider,INC-0023
2026-08-04 04:32:20,linda.v,WIN10-073,10.1.141.20,data_access,medium,SIEM,benign,BENIGN-00567
2026-08-28 07:00:59,barbara.y,WIN10-675,10.9.209.68,privilege_escalation,low,EDR,benign,BENIGN-00284
2026-08-22 03:31:11,fatima.u,WIN10-603,10.8.95.184,phishing_email,low,Email Gateway,benign,BENIGN-00592
2026-08-15 10:03:29,wei.g,WIN10-603,10.20.20.202,malware_detected,high,EDR,benign,BENIGN-00674
2026-08-31 18:30:57,carlos.x,WIN10-430,10.24.94.43,credential_dump,high,EDR,compromised_account,INC-0014
2026-08-02 09:49:22,jennifer.z,SRV-WEB-460,10.11.99.46,powershell_exec,low,EDR,benign,BENIGN-00635
2026-08-07 05:47:03,barbara.g,WIN10-454,10.27.102.110,login_anomaly,medium,SIEM,insider,INC-S-00017
2026-08-05 00:41:10,richard.u,SRV-FILE-958,10.24.18.71,outbound_connection,low,Proxy,benign,BENIGN-00408
2026-08-16 07:49:41,mei.o,SRV-WEB-244,10.23.33.24,login_anomaly,medium,SIEM,insider,INC-S-00001
2026-08-23 22:15:58,michael.w,LNX-APP-544,10.28.36.119,malware_detected,low,EDR,benign,BENIGN-00333
2026-08-08 04:36:46,mei.o,LNX-APP-191,10.16.103.217,powershell_exec,high,EDR,benign,BENIGN-00380
2026-08-25 12:26:12,elena.a,WIN10-235,10.26.104.190,powershell_exec,medium,EDR,benign,BENIGN-00114
2026-08-18 14:01:38,sofia.a,WIN10-255,10.21.251.83,malware_detected,low,EDR,benign,BENIGN-00632
2026-08-05 11:00:13,fatima.h,SRV-DB-124,103.147.62.44,phishing_email,low,Email Gateway,benign,BENIGN-00365
2026-08-07 09:14:36,robert.u,LNX-APP-544,172.205.117.247,powershell_exec,critical,EDR,benign,BENIGN-00588
2026-08-23 08:20:04,jessica.r,SRV-WEB-460,10.14.11.68,privilege_escalation,medium,EDR,benign,BENIGN-00102
2026-08-04 21:09:23,david.d,WIN11-286,10.6.208.53,outbound_connection,medium,Proxy,benign,BENIGN-00029
2026-08-25 00:57:50,carlos.z,WIN11-171,10.4.53.78,outbound_connection,critical,Proxy,benign,BENIGN-00471
2026-08-30 05:57:58,jennifer.w,SRV-DB-885,10.20.26.198,phishing_email,medium,Email Gateway,phishing,INC-S-00064
2026-08-09 02:20:02,charles.n,SRV-DB-256,10.18.168.224,credential_dump,medium,EDR,benign,BENIGN-00206
2026-08-26 05:15:02,arjun.l,WIN11-286,10.7.165.76,privilege_escalation,low,AD,benign,BENIGN-00077
2026-08-13 16:57:47,sofia.k,WIN11-097,78.26.63.169,phishing_email,low,Email Gateway,benign,BENIGN-00081
2026-08-30 09:14:02,karen.c,SRV-FILE-499,10.30.51.35,phishing_email,low,Email Gateway,benign,BENIGN-00068
2026-08-27 09:45:16,sarah.d,WIN10-675,103.120.132.21,privilege_escalation,high,EDR,benign,BENIGN-00389
2026-08-07 04:38:31,michael.h,WIN11-059,10.3.103.210,phishing_email,low,Email Gateway,benign,BENIGN-00372
2026-08-23 05:09:42,mei.p,LNX-APP-485,10.29.5.88,outbound_connection,low,Firewall,benign,BENIGN-00620
2026-08-30 11:48:38,william.q,WIN10-235,10.30.92.192,malware_detected,medium,EDR,benign,BENIGN-00257
2026-08-03 07:24:26,fatima.u,WIN10-610,10.25.50.38,powershell_exec,medium,EDR,malware,INC-0008
2026-08-11 23:01:22,jennifer.i,WIN11-059,10.8.94.48,login_anomaly,medium,AD,benign,BENIGN-00461
2026-08-29 06:38:35,thomas.p,WIN10-255,10.27.172.190,phishing_email,high,Email Gateway,benign,BENIGN-00174
2026-08-09 19:58:07,yusuf.w,LNX-APP-946,10.13.254.46,phishing_email,medium,Email Gateway,benign,BENIGN-00343
2026-08-15 02:18:01,carlos.f,LNX-APP-016,10.14.92.195,phishing_email,low,Email Gateway,phishing,INC-S-00163
2026-08-09 19:29:43,john.c,LNX-APP-485,10.17.67.34,powershell_exec,medium,EDR,benign,BENIGN-00178
2026-08-18 05:16:22,john.s,SRV-DB-219,10.12.166.21,data_access,high,DLP,insider,INC-0027
2026-08-08 10:44:02,susan.g,SRV-WEB-460,10.23.213.156,phishing_email,medium,Email Gateway,benign,BENIGN-00614
2026-08-24 03:18:41,carlos.z,LNX-APP-883,10.25.106.221,outbound_connection,high,Proxy,benign,BENIGN-00385
2026-08-22 20:11:56,sarah.d,MACOS-686,10.0.85.207,malware_detected,low,EDR,benign,BENIGN-00055
2026-08-17 01:17:38,carlos.u,SRV-FILE-647,10.13.188.207,privilege_escalation,high,EDR,benign,BENIGN-00562
2026-08-23 16:42:39,jennifer.z,SRV-FILE-958,10.15.198.189,malware_detected,high,EDR,benign,BENIGN-00254
2026-08-25 05:07:19,michael.w,SRV-DB-515,10.7.245.35,powershell_exec,medium,EDR,phishing,INC-S-00120
2026-08-24 10:19:08,john.r,WIN10-255,10.17.63.25,login_anomaly,low,AD,benign,BENIGN-00072
2026-08-26 01:04:53,linda.y,SRV-FILE-556,10.14.144.191,data_access,medium,DLP,benign,BENIGN-00025
2026-08-16 23:20:15,john.c,WIN10-413,10.17.166.92,powershell_exec,high,EDR,phishing,INC-S-00142
2026-08-16 07:51:48,fatima.h,SRV-DB-220,103.38.214.16,data_access,low,DLP,benign,BENIGN-00173
2026-08-08 02:48:24,william.h,SRV-FILE-647,10.17.85.100,data_access,medium,SIEM,benign,BENIGN-00599
2026-08-09 00:10:30,richard.u,WIN10-594,10.13.210.42,credential_dump,medium,EDR,benign,BENIGN-00608
2026-08-19 06:41:46,richard.i,LNX-APP-191,10.2.113.242,data_access,high,SIEM,phishing,INC-0029
2026-08-10 11:39:24,mary.d,LNX-APP-417,10.12.220.176,credential_dump,medium,EDR,benign,BENIGN-00245
2026-08-07 07:25:08,carlos.e,SRV-WEB-591,103.246.244.20,powershell_exec,low,EDR,benign,BENIGN-00454
2026-08-29 18:13:04,jennifer.i,LNX-APP-016,10.10.20.226,credential_dump,high,EDR,benign,BENIGN-00643
2026-08-03 14:19:59,richard.m,SRV-FILE-554,10.28.139.145,login_anomaly,low,SIEM,compromised_account,INC-S-00156
2026-08-22 02:22:01,arjun.w,SRV-WEB-536,10.13.248.43,login_anomaly,medium,SIEM,benign,BENIGN-00093
2026-08-03 18:38:49,fatima.h,WIN11-097,10.29.202.150,credential_dump,low,EDR,benign,BENIGN-00669
2026-08-19 04:38:03,linda.e,WIN10-928,10.26.171.207,data_access,medium,SIEM,insider,INC-S-00033
2026-08-28 19:19:34,elena.a,WIN10-052,10.18.77.104,data_access,medium,SIEM,insider,INC-0007
2026-08-29 20:56:10,elizabeth.h,LNX-APP-016,10.2.232.29,phishing_email,medium,Email Gateway,benign,BENIGN-00146
2026-08-22 11:44:11,elizabeth.h,WIN10-603,10.17.219.14,login_anomaly,low,AD,benign,BENIGN-00655
2026-08-30 01:20:19,priya.x,SRV-DB-219,10.9.99.158,privilege_escalation,low,EDR,benign,BENIGN-00378
2026-08-31 10:04:20,elizabeth.c,WIN10-599,45.72.126.232,data_access,low,DLP,benign,BENIGN-00637
2026-08-22 00:24:52,yusuf.r,SRV-FILE-803,10.10.216.96,phishing_email,medium,Email Gateway,benign,BENIGN-00295
2026-08-11 03:17:35,carlos.z,LNX-APP-191,10.26.4.179,privilege_escalation,high,EDR,benign,BENIGN-00574
2026-08-24 06:40:25,karen.k,SRV-FILE-499,61.85.41.188,outbound_connection,high,Firewall,malware,INC-S-00115
2026-08-31 12:32:50,michael.y,SRV-DB-515,10.2.83.15,outbound_connection,medium,Firewall,benign,BENIGN-00466
2026-08-16 10:34:52,sofia.b,MACOS-059,10.10.203.15,powershell_exec,medium,EDR,compromised_account,INC-0028
2026-08-18 01:31:12,william.e,SRV-DB-249,10.15.82.62,credential_dump,critical,EDR,benign,BENIGN-00157
2026-08-07 17:23:35,elena.a,LNX-APP-016,10.14.160.204,malware_detected,medium,EDR,benign,BENIGN-00349
2026-08-23 06:22:28,david.g,LNX-APP-191,172.173.26.102,phishing_email,medium,Email Gateway,benign,BENIGN-00497
2026-08-06 08:31:31,arjun.p,SRV-DB-220,10.18.17.77,malware_detected,low,EDR,benign,BENIGN-00630
2026-08-06 03:34:16,carlos.u,WIN10-413,10.17.126.113,powershell_exec,high,EDR,phishing,INC-0022
2026-08-18 17:59:29,john.c,SRV-DB-515,10.11.209.223,malware_detected,medium,EDR,benign,BENIGN-00210
2026-08-13 12:31:25,mei.d,LNX-APP-544,10.9.198.205,privilege_escalation,high,EDR,insider,INC-0030
2026-08-03 04:43:26,fatima.u,WIN10-610,10.25.50.38,malware_detected,high,EDR,malware,INC-0008
2026-08-26 19:07:50,susan.k,WIN11-097,10.5.159.169,privilege_escalation,low,AD,benign,BENIGN-00217
2026-08-12 23:58:41,sarah.r,MACOS-686,10.27.177.37,login_anomaly,low,AD,benign,BENIGN-00485
2026-08-19 03:58:06,elena.r,WIN11-059,10.25.234.228,login_anomaly,low,AD,benign,BENIGN-00355
2026-08-15 06:19:12,wei.v,LNX-APP-544,10.27.167.85,powershell_exec,medium,EDR,phishing,INC-S-00068
2026-08-28 07:16:56,mary.v,MACOS-686,10.2.49.245,malware_detected,medium,EDR,benign,BENIGN-00617
2026-08-15 07:52:13,yusuf.z,WIN10-073,10.3.44.55,data_access,low,SIEM,benign,BENIGN-00528
2026-08-14 02:03:42,thomas.p,SRV-WEB-460,10.3.249.197,malware_detected,low,EDR,benign,BENIGN-00274
2026-08-04 15:13:35,arjun.d,WIN10-347,10.1.22.19,privilege_escalation,low,AD,benign,BENIGN-00188
2026-08-09 09:35:04,charles.g,WIN10-430,10.3.42.232,credential_dump,medium,EDR,benign,BENIGN-00576
2026-08-18 00:16:49,priya.n,LNX-APP-016,141.69.38.180,privilege_escalation,high,EDR,benign,BENIGN-00412
2026-08-12 08:50:24,wei.v,WIN11-171,10.23.25.243,privilege_escalation,high,EDR,insider,INC-0020
2026-08-25 13:44:49,william.e,WIN10-692,141.68.98.168,malware_detected,medium,EDR,benign,BENIGN-00110
2026-08-23 15:10:48,linda.e,SRV-DB-515,10.21.187.101,phishing_email,medium,Email Gateway,benign,BENIGN-00304
2026-08-04 01:00:38,thomas.p,SRV-WEB-226,10.25.37.75,outbound_connection,high,Firewall,insider,INC-S-00108
2026-08-07 22:07:46,william.q,SRV-WEB-083,10.21.251.175,powershell_exec,low,EDR,benign,BENIGN-00557
2026-08-19 09:21:34,mei.o,LNX-APP-016,61.188.248.118,phishing_email,high,Email Gateway,benign,BENIGN-00034
2026-08-30 05:43:39,wei.c,SRV-WEB-536,10.0.219.226,privilege_escalation,critical,EDR,insider,INC-0011
2026-08-15 23:33:23,michael.y,SRV-WEB-226,10.13.5.42,credential_dump,medium,EDR,benign,BENIGN-00581
2026-08-18 11:56:25,yusuf.x,SRV-DB-885,10.13.6.46,data_access,high,DLP,phishing,INC-0004
2026-08-28 11:50:19,karen.u,WIN10-692,10.30.28.82,login_anomaly,low,AD,benign,BENIGN-00529
2026-08-28 08:51:51,carlos.e,SRV-DB-124,10.24.100.19,phishing_email,medium,Email Gateway,benign,BENIGN-00273
2026-08-08 23:16:43,patricia.l,WIN10-610,10.18.61.184,login_anomaly,medium,SIEM,insider,INC-S-00061
2026-08-16 12:06:59,barbara.y,SRV-WEB-136,118.221.70.67,credential_dump,low,EDR,benign,BENIGN-00124
2026-08-09 19:16:23,thomas.d,WIN10-881,10.21.180.14,phishing_email,low,Email Gateway,benign,BENIGN-00228
2026-08-23 03:05:18,elena.r,WIN10-692,10.28.249.190,powershell_exec,medium,EDR,benign,BENIGN-00187
2026-08-21 20:45:53,richard.v,MACOS-073,10.5.126.36,phishing_email,low,Email Gateway,benign,BENIGN-00163
2026-08-05 16:12:47,richard.v,SRV-DB-272,10.14.169.240,powershell_exec,medium,EDR,benign,BENIGN-00407
2026-08-08 00:13:46,barbara.y,SRV-FILE-647,10.24.24.201,login_anomaly,high,AD,benign,BENIGN-00488
2026-08-29 12:21:04,yusuf.w,LNX-APP-485,10.7.54.231,data_access,high,SIEM,compromised_account,INC-S-00155
2026-08-08 05:25:01,sofia.b,WIN10-610,10.7.192.148,privilege_escalation,low,AD,benign,BENIGN-00244
2026-08-19 05:36:46,richard.i,LNX-APP-191,10.2.113.242,privilege_escalation,critical,EDR,phishing,INC-0029
2026-08-11 21:00:44,robert.u,WIN10-169,10.23.188.172,privilege_escalation,high,AD,malware,INC-0006
2026-08-24 01:47:01,elena.a,MACOS-686,10.30.217.211,privilege_escalation,high,EDR,insider,INC-S-00011
2026-08-06 21:59:49,john.g,WIN10-413,10.28.158.159,credential_dump,low,EDR,benign,BENIGN-00650
2026-08-16 06:44:12,michael.h,SRV-FILE-056,10.30.87.249,outbound_connection,medium,Firewall,benign,BENIGN-00168
2026-08-05 17:29:06,richard.i,SRV-FILE-803,10.14.80.238,privilege_escalation,high,AD,phishing,INC-0001
2026-08-23 19:33:53,priya.x,WIN10-766,91.133.92.160,outbound_connection,medium,Proxy,compromised_account,INC-0024
2026-08-06 10:15:16,john.m,SRV-FILE-670,10.24.59.110,login_anomaly,medium,AD,benign,BENIGN-00039
2026-08-04 03:08:50,karen.u,LNX-APP-564,78.183.71.24,outbound_connection,high,Proxy,benign,BENIGN-00065
2026-08-22 12:59:13,jennifer.w,WIN10-692,10.2.129.166,phishing_email,medium,Email Gateway,phishing,INC-0015
2026-08-31 19:01:21,priya.n,SRV-FILE-803,10.30.143.178,credential_dump,medium,EDR,benign,BENIGN-00088
2026-08-06 20:44:45,carlos.r,WIN10-052,10.18.150.150,outbound_connection,high,Firewall,benign,BENIGN-00109
2026-08-31 06:53:53,wei.r,MACOS-686,10.25.175.78,malware_detected,low,EDR,benign,BENIGN-00070
2026-08-15 19:32:17,ahmed.l,SRV-FILE-647,61.238.251.86,phishing_email,medium,Email Gateway,phishing,INC-S-00114
2026-08-26 00:40:53,carlos.z,SRV-DB-293,10.30.143.130,credential_dump,low,EDR,benign,BENIGN-00023
2026-08-13 20:50:21,james.x,WIN10-169,10.27.61.15,powershell_exec,low,EDR,benign,BENIGN-00052
2026-08-15 15:18:36,david.y,LNX-APP-411,10.7.7.230,malware_detected,low,EDR,benign,BENIGN-00080
2026-08-06 02:09:23,joseph.e,SRV-FILE-803,10.7.70.166,phishing_email,low,Email Gateway,benign,BENIGN-00045
2026-08-03 19:31:52,elena.s,LNX-APP-241,10.5.31.94,privilege_escalation,low,AD,benign,BENIGN-00140
2026-08-22 23:24:19,michael.w,SRV-DB-256,10.5.230.159,outbound_connection,medium,Firewall,benign,BENIGN-00691
2026-08-26 22:43:49,karen.u,LNX-APP-485,10.20.49.83,credential_dump,low,EDR,benign,BENIGN-00185
2026-08-09 09:33:09,karen.c,SRV-WEB-083,10.9.177.150,credential_dump,medium,EDR,benign,BENIGN-00198
2026-08-23 11:36:54,william.h,MACOS-686,10.10.218.97,outbound_connection,medium,Firewall,benign,BENIGN-00505
2026-08-11 17:22:41,susan.b,SRV-WEB-609,10.12.103.151,malware_detected,medium,EDR,benign,BENIGN-00233
2026-08-04 12:04:28,sarah.n,LNX-APP-564,10.29.172.94,phishing_email,low,Email Gateway,benign,BENIGN-00448
2026-08-30 06:15:37,arjun.l,WIN10-347,10.4.67.94,powershell_exec,low,EDR,benign,BENIGN-00299
2026-08-14 16:12:43,michael.h,SRV-DB-293,10.12.147.2,data_access,low,DLP,benign,BENIGN-00235
2026-08-16 16:48:57,patricia.v,WIN10-881,10.8.32.161,login_anomaly,low,AD,phishing,INC-S-00085
2026-08-04 19:47:22,linda.x,SRV-WEB-678,10.22.53.157,phishing_email,low,Email Gateway,benign,BENIGN-00346
2026-08-15 08:27:14,fatima.l,WIN10-635,10.22.73.61,data_access,medium,DLP,phishing,INC-0010
2026-08-15 19:26:43,karen.c,WIN10-255,45.186.8.252,phishing_email,medium,Email Gateway,benign,BENIGN-00297
2026-08-18 20:22:03,fatima.d,MACOS-223,10.19.53.184,privilege_escalation,critical,EDR,phishing,INC-0002
2026-08-11 22:16:29,sofia.a,WIN10-454,10.22.154.181,outbound_connection,high,Firewall,compromised_account,INC-S-00141
2026-08-14 00:55:16,thomas.t,WIN11-171,10.8.225.116,data_access,medium,SIEM,insider,INC-0016
2026-08-05 23:08:54,patricia.v,SRV-FILE-348,10.17.2.29,privilege_escalation,critical,EDR,compromised_account,INC-0003
2026-08-28 18:58:12,yusuf.z,SRV-FILE-598,10.15.62.117,privilege_escalation,critical,EDR,compromised_account,INC-0025
2026-08-05 09:19:58,jennifer.z,SRV-DB-003,10.7.25.73,phishing_email,high,Email Gateway,benign,BENIGN-00197
2026-08-23 18:54:49,fatima.d,SRV-DB-124,10.13.3.74,credential_dump,low,EDR,benign,BENIGN-00400
2026-08-11 19:25:33,priya.n,SRV-FILE-101,10.23.122.55,privilege_escalation,critical,AD,phishing,INC-S-00109
2026-08-04 23:36:55,carlos.e,SRV-WEB-136,10.24.42.112,powershell_exec,low,EDR,benign,BENIGN-00595
2026-08-28 22:45:34,elena.a,WIN10-052,10.18.77.104,privilege_escalation,critical,AD,insider,INC-0007
2026-08-20 07:19:59,wei.v,SRV-DB-885,10.9.108.228,credential_dump,medium,EDR,benign,BENIGN-00670
2026-08-25 21:49:52,linda.v,SRV-DB-293,141.126.142.195,phishing_email,low,Email Gateway,phishing,INC-0017
2026-08-29 10:16:29,carlos.e,SRV-WEB-253,10.30.103.118,privilege_escalation,high,EDR,phishing,INC-S-00152
2026-08-21 16:27:02,arjun.l,SRV-WEB-136,10.25.184.11,login_anomaly,low,SIEM,benign,BENIGN-00419
2026-08-28 03:29:37,priya.n,SRV-DB-124,10.13.215.161,credential_dump,low,EDR,benign,BENIGN-00575
2026-08-11 22:47:32,fatima.u,SRV-FILE-556,10.25.160.151,privilege_escalation,high,EDR,phishing,INC-0021
2026-08-18 03:03:38,karen.i,MACOS-073,10.0.242.102,data_access,high,SIEM,benign,BENIGN-00001
2026-08-24 17:21:29,fatima.d,SRV-DB-249,10.29.86.225,privilege_escalation,low,AD,benign,BENIGN-00549
2026-08-29 09:40:49,karen.k,WIN10-949,10.24.148.115,credential_dump,critical,EDR,malware,INC-S-00039
2026-08-26 13:31:34,jessica.r,LNX-APP-417,10.29.23.114,powershell_exec,low,EDR,benign,BENIGN-00359
2026-08-04 01:12:16,elena.m,SRV-DB-272,10.9.141.126,privilege_escalation,high,AD,benign,BENIGN-00473
2026-08-02 16:44:11,yusuf.s,WIN11-433,10.22.166.34,credential_dump,low,EDR,benign,BENIGN-00421
2026-08-10 12:02:40,barbara.g,WIN10-928,10.30.151.226,powershell_exec,high,EDR,phishing,INC-S-00134
2026-08-31 08:41:57,elena.m,LNX-APP-016,172.17.211.103,malware_detected,high,EDR,benign,BENIGN-00689
2026-08-31 19:51:12,elena.s,WIN10-413,10.20.136.208,credential_dump,high,EDR,benign,BENIGN-00520
2026-08-22 18:00:13,jennifer.w,WIN10-692,10.10.3.218,powershell_exec,medium,EDR,phishing,INC-0015
2026-08-29 12:53:15,elizabeth.h,SRV-WEB-244,10.11.98.244,malware_detected,high,EDR,malware,INC-S-00074
2026-08-20 15:29:38,carlos.r,WIN10-255,10.2.134.182,powershell_exec,medium,EDR,benign,BENIGN-00336
2026-08-13 13:42:29,mei.p,SRV-WEB-083,10.7.27.122,login_anomaly,critical,AD,benign,BENIGN-00645
2026-08-18 20:39:15,carlos.x,WIN10-594,10.17.201.166,powershell_exec,high,EDR,benign,BENIGN-00281
2026-08-02 02:33:33,robert.v,WIN10-255,10.24.168.57,phishing_email,low,Email Gateway,benign,BENIGN-00162
2026-08-11 15:04:44,karen.c,WIN10-692,185.196.139.97,outbound_connection,high,Firewall,phishing,INC-0026
2026-08-29 08:38:48,yusuf.x,SRV-DB-272,10.12.153.249,malware_detected,medium,EDR,benign,BENIGN-00215
2026-08-08 01:15:35,karen.o,SRV-WEB-253,61.183.216.133,outbound_connection,high,Firewall,compromised_account,INC-S-00055
2026-08-23 04:07:15,joseph.e,SRV-DB-249,10.7.201.57,phishing_email,low,Email Gateway,benign,BENIGN-00199
2026-08-21 18:51:44,wei.c,SRV-WEB-236,141.55.131.59,privilege_escalation,low,AD,benign,BENIGN-00493
2026-08-07 11:03:39,joseph.u,SRV-WEB-236,185.125.117.127,login_anomaly,high,AD,benign,BENIGN-00554
2026-08-09 06:12:09,yusuf.r,LNX-APP-883,10.0.65.56,login_anomaly,medium,AD,insider,INC-S-00059
2026-08-30 17:27:49,elizabeth.n,SRV-FILE-958,10.7.228.238,data_access,high,DLP,benign,BENIGN-00441
2026-08-25 14:08:38,carlos.u,SRV-WEB-253,10.11.77.76,privilege_escalation,low,EDR,benign,BENIGN-00611
2026-08-18 16:08:01,barbara.g,WIN10-255,10.3.207.231,data_access,medium,DLP,insider,INC-S-00043
2026-08-11 23:25:07,john.c,MACOS-686,10.15.179.40,credential_dump,medium,EDR,benign,BENIGN-00142
2026-08-14 22:08:54,thomas.t,WIN10-599,10.22.52.49,credential_dump,low,EDR,benign,BENIGN-00542
2026-08-19 09:40:44,richard.m,WIN10-692,10.15.232.241,data_access,medium,DLP,benign,BENIGN-00127
2026-08-13 03:53:15,carlos.r,SRV-FILE-348,10.20.201.57,credential_dump,high,EDR,benign,BENIGN-00238
2026-08-29 03:19:07,james.c,MACOS-059,10.23.66.186,privilege_escalation,medium,EDR,benign,BENIGN-00128
2026-08-18 11:35:30,carlos.i,SRV-DB-421,10.16.207.196,credential_dump,low,EDR,benign,BENIGN-00514
2026-08-23 17:29:53,priya.x,WIN10-766,10.24.127.161,powershell_exec,high,EDR,compromised_account,INC-0024
2026-08-05 13:01:06,richard.i,SRV-FILE-803,10.14.80.238,login_anomaly,low,SIEM,phishing,INC-0001
2026-08-19 16:18:55,david.g,SRV-DB-220,10.1.13.166,credential_dump,low,EDR,benign,BENIGN-00432
2026-08-15 22:28:07,karen.k,WIN10-255,10.1.14.95,powershell_exec,medium,EDR,compromised_account,INC-S-00041
2026-08-28 02:21:13,elena.u,WIN10-052,10.24.103.196,phishing_email,low,Email Gateway,benign,BENIGN-00681
2026-08-17 04:03:58,jennifer.o,WIN10-413,61.134.196.169,powershell_exec,low,EDR,benign,BENIGN-00362
2026-08-21 16:47:01,mary.v,MACOS-059,10.5.78.245,phishing_email,low,Email Gateway,benign,BENIGN-00376
2026-08-08 00:39:28,joseph.q,WIN10-603,10.29.222.15,powershell_exec,medium,EDR,malware,INC-S-00083
2026-08-14 15:49:24,wei.v,SRV-DB-515,10.23.37.5,data_access,high,SIEM,compromised_account,INC-S-00144
2026-08-07 12:24:38,arjun.w,SRV-DB-003,10.23.107.135,privilege_escalation,high,AD,malware,INC-S-00015
2026-08-10 12:38:31,karen.i,WIN11-286,10.9.170.190,powershell_exec,low,EDR,benign,BENIGN-00053
2026-08-08 07:11:51,carlos.r,MACOS-059,10.2.11.214,phishing_email,low,Email Gateway,benign,BENIGN-00287
2026-08-11 10:02:39,john.m,WIN10-949,10.0.213.45,phishing_email,low,Email Gateway,benign,BENIGN-00352
2026-08-11 11:17:44,karen.c,WIN10-692,10.14.238.83,data_access,medium,SIEM,phishing,INC-0026
2026-08-06 06:42:16,carlos.u,WIN10-413,10.17.126.113,data_access,medium,SIEM,phishing,INC-0022
2026-08-16 16:01:27,william.x,SRV-WEB-460,172.65.55.120,outbound_connection,medium,Proxy,benign,BENIGN-00122
2026-08-19 22:59:46,barbara.y,MACOS-686,10.24.106.44,phishing_email,medium,Email Gateway,benign,BENIGN-00425
2026-08-25 14:57:54,david.g,LNX-APP-870,10.22.146.215,data_access,low,SIEM,benign,BENIGN-00375
2026-08-22 19:36:52,sofia.a,WIN10-675,10.7.35.206,privilege_escalation,low,AD,benign,BENIGN-00593
2026-08-06 21:22:46,jennifer.i,LNX-APP-191,10.6.97.149,credential_dump,low,EDR,benign,BENIGN-00246
2026-08-13 10:08:38,susan.g,LNX-APP-411,10.3.18.230,privilege_escalation,medium,AD,benign,BENIGN-00434
2026-08-27 04:26:34,carlos.q,LNX-APP-191,10.7.130.192,outbound_connection,medium,Firewall,benign,BENIGN-00010
2026-08-22 09:45:24,sofia.k,SRV-DB-123,10.24.164.251,data_access,high,SIEM,insider,INC-S-00127
2026-08-17 13:04:50,yusuf.z,WIN10-599,10.30.117.238,outbound_connection,low,Proxy,benign,BENIGN-00463
2026-08-31 05:50:43,thomas.p,SRV-DB-124,78.66.50.45,outbound_connection,medium,Firewall,phishing,INC-S-00038
2026-08-06 06:34:31,sofia.b,SRV-DB-249,10.5.125.202,data_access,low,SIEM,benign,BENIGN-00134
2026-08-06 03:44:49,jennifer.z,SRV-DB-885,10.18.106.48,data_access,high,DLP,compromised_account,INC-S-00062
2026-08-27 03:41:31,susan.b,SRV-DB-256,10.14.2.52,login_anomaly,low,AD,benign,BENIGN-00231
2026-08-12 07:44:24,wei.v,WIN11-171,10.23.25.243,data_access,medium,DLP,insider,INC-0020
2026-08-16 13:58:59,karen.u,WIN11-059,10.3.152.165,privilege_escalation,low,AD,benign,BENIGN-00301
2026-08-09 21:43:49,jessica.r,WIN10-610,10.0.216.67,powershell_exec,medium,EDR,benign,BENIGN-00477
2026-08-06 07:51:24,william.h,WIN10-594,10.0.45.238,login_anomaly,medium,SIEM,benign,BENIGN-00427
2026-08-22 06:38:28,jennifer.r,LNX-APP-883,10.6.109.198,credential_dump,low,EDR,benign,BENIGN-00679
2026-08-07 07:26:02,mei.o,WIN10-169,10.10.82.172,data_access,high,SIEM,insider,INC-0023
2026-08-16 11:23:52,sofia.b,MACOS-059,10.10.203.15,credential_dump,high,EDR,compromised_account,INC-0028
2026-08-05 03:45:47,barbara.g,LNX-APP-417,10.28.217.178,powershell_exec,medium,EDR,benign,BENIGN-00647
2026-08-17 04:44:30,arjun.c,WIN10-347,10.29.19.221,credential_dump,critical,EDR,compromised_account,INC-S-00034
2026-08-23 02:29:36,james.r,WIN10-949,10.21.77.236,phishing_email,medium,Email Gateway,benign,BENIGN-00379
2026-08-24 06:26:52,sarah.r,MACOS-073,10.18.91.173,outbound_connection,medium,Proxy,benign,BENIGN-00293
2026-08-14 00:13:56,linda.e,WIN10-347,10.22.5.11,data_access,high,SIEM,benign,BENIGN-00317
2026-08-29 09:18:14,karen.c,WIN10-675,10.22.92.20,data_access,medium,DLP,compromised_account,INC-S-00122
2026-08-03 02:29:17,john.m,WIN10-675,91.214.0.194,outbound_connection,high,Proxy,malware,INC-S-00129
2026-08-07 13:18:06,linda.e,WIN11-231,10.13.25.204,privilege_escalation,high,AD,phishing,INC-S-00019
2026-08-17 14:58:29,sarah.d,SRV-DB-003,10.21.153.156,privilege_escalation,medium,AD,benign,BENIGN-00167
2026-08-06 06:17:17,elena.u,SRV-DB-219,10.12.168.36,malware_detected,medium,EDR,benign,BENIGN-00320
2026-08-12 22:32:42,david.y,WIN10-692,10.15.61.218,privilege_escalation,critical,EDR,phishing,INC-S-00136
2026-08-22 04:39:46,john.s,SRV-WEB-136,10.26.116.103,data_access,medium,SIEM,insider,INC-S-00020
2026-08-07 14:57:30,elena.r,LNX-APP-417,10.22.221.134,privilege_escalation,low,EDR,benign,BENIGN-00361
2026-08-20 13:58:55,elizabeth.h,WIN10-169,10.12.160.82,login_anomaly,low,SIEM,benign,BENIGN-00382
2026-08-19 21:36:13,yusuf.s,WIN10-599,10.24.141.32,data_access,low,DLP,benign,BENIGN-00693
2026-08-03 07:48:15,mei.h,LNX-APP-544,10.9.207.189,privilege_escalation,low,EDR,benign,BENIGN-00393
2026-08-21 21:15:04,richard.i,WIN10-255,10.23.83.23,credential_dump,low,EDR,benign,BENIGN-00615
